eval_loss,eval_model_preparation_time,eval_accuracy,eval_f1,eval_ece,eval_classwise_ece,eval_mce,eval_ace,eval_thresholded_ace_01,eval_thresholded_ace_001,eval_thresholded_ace_0001,eval_brier_score,eval_runtime,eval_samples_per_second,eval_steps_per_second,epoch
0.6990020871162415,0.0064,0.9019607843137255,0.9285714285714286,0.09057259077534953,0.09413663574641937,0.5542510151863098,0.09037366801617193,0.4360141354481195,0.46826526293514575,0.4806688419594869,0.18412573876326963,4.5176,90.314,2.878,10.0
0.6527642607688904,0.0064,0.8970588235294118,0.926829268292683,0.09907416926295147,0.0990741730575774,0.8602635264396667,0.09557706935732975,0.44804177358062997,0.45285591166446704,0.4556238406261865,0.19188419788011662,4.509,90.486,2.883,11.0
0.6120187640190125,0.0064,0.9019607843137255,0.9300699300699301,0.09316895595368219,0.09316898514453878,0.6583940267562867,0.08868410073074641,0.44492107279160437,0.4578207949366254,0.44143030657947435,0.18369513121080283,4.5128,90.409,2.881,12.0
0.7430987358093262,0.0064,0.9044117647058824,0.9314586994727593,0.09560900751282186,0.0956089903220167,0.4554834127426147,0.08934847046347227,0.4413406662294798,0.4534289556245009,0.435688303040011,0.18714583604197577,4.5077,90.513,2.884,13.0
0.6776691675186157,0.0064,0.8970588235294118,0.9270833333333334,0.09828610878949066,0.0990194747493803,0.6657628893852234,0.09598278999328616,0.43680614377889376,0.45312276102638077,0.45985379291089196,0.19706849288724299,4.5042,90.582,2.886,14.0
0.9030037522315979,0.0064,0.8823529411764706,0.9178082191780822,0.11598976394709418,0.11830374324113913,0.41145288944244385,0.11101087168151261,0.4415066108525356,0.48258751711511716,0.45644860270858545,0.23084264759555057,4.5118,90.429,2.881,15.0
0.6139273643493652,0.0064,0.9019607843137255,0.9295774647887324,0.09743593589347954,0.0974358615819844,0.6312723755836487,0.09209187358033424,0.4334085951914138,0.4714038364847803,0.4613785773779056,0.18979510798141613,4.518,90.305,2.877,16.0
0.8152044415473938,0.0064,0.8946078431372549,0.924956369982548,0.10217640373636691,0.10217632816113789,0.8690868616104126,0.10011904263028912,0.45694106732095996,0.4616267531105641,0.4507749339159963,0.20225154148150473,4.5144,90.377,2.88,17.0
0.9443223476409912,0.0064,0.8823529411764706,0.9175257731958762,0.11469907532720004,0.11469907251611244,0.8922333121299744,0.11301560144798428,0.4445621897192562,0.4648797579480512,0.4449495877050117,0.22525160263806907,4.5056,90.555,2.885,18.0
0.8900015354156494,0.0064,0.8872549019607843,0.9204152249134948,0.10885115157739787,0.11021810042082364,0.6855852007865906,0.1088524203674466,0.45012541207092066,0.4481483735572333,0.45538279360396516,0.21660991138189928,4.4996,90.674,2.889,19.0
0.9068519473075867,0.0064,0.8921568627450981,0.9233449477351916,0.10436394270144252,0.10511979187015408,0.7456340789794922,0.10436450733857996,0.4580980950437469,0.437435747227735,0.46796534473072426,0.20547686314809693,4.4957,90.754,2.892,20.0
0.9414425492286682,0.0064,0.8970588235294118,0.926829268292683,0.10399813000477992,0.10460270970375574,0.43611109256744385,0.09856279574188531,0.4546816309293112,0.44025359248668305,0.4852465395302827,0.20551212795736348,4.5009,90.648,2.888,21.0
0.8649470806121826,0.0064,0.8921568627450981,0.9236111111111112,0.10662322842022952,0.10812336919358737,0.7927505970001221,0.1034213234396542,0.4604720227189167,0.4632779265919777,0.4509029816452196,0.2104240883740418,4.5018,90.631,2.888,22.0
0.8011947870254517,0.0064,0.9068627450980392,0.9333333333333333,0.09248824812033594,0.09248820190776888,0.6787163019180298,0.09059967714197496,0.45699582610811507,0.4320408436758764,0.4553630135601221,0.18254054067009384,4.5124,90.417,2.881,23.0
0.888622522354126,0.0064,0.8921568627450981,0.9236111111111112,0.10208297740010654,0.10422128267686381,0.8026106357574463,0.10208469278672162,0.45571956002911407,0.4395015771998916,0.4815682704877722,0.2046827550999865,4.4997,90.674,2.889,24.0
0.8950910568237305,0.0064,0.8921568627450981,0.9236111111111112,0.10320160888573708,0.10541972581852985,0.8618491888046265,0.10320231493781594,0.4557368362718095,0.4382019912724172,0.4871627656406505,0.20545675317260678,4.5001,90.664,2.889,25.0
0.9758455157279968,0.0064,0.8897058823529411,0.9220103986135182,0.10839686031435049,0.10922367117817365,0.6835687756538391,0.10732241705352184,0.4559945273002932,0.4480888160332194,0.4878945517700349,0.21465161945103373,4.5048,90.569,2.886,26.0
0.9187968969345093,0.0064,0.9019607843137255,0.9300699300699301,0.09819043603013541,0.09819042952157735,0.8997877836227417,0.09454810151866842,0.4523089278311957,0.4413101105063174,0.4872521494660113,0.1931146102653763,4.5063,90.54,2.885,27.0
1.009512186050415,0.0064,0.8872549019607843,0.9204152249134948,0.10923496473069289,0.11071673284582442,0.8438236713409424,0.10923512659820857,0.46974057088415305,0.43121560206224313,0.47275354075539217,0.21714628035676156,4.5166,90.333,2.878,28.0
0.929149329662323,0.0064,0.8970588235294118,0.926829268292683,0.10340579935148649,0.10340583653812122,0.13627183437347412,0.10073483224008596,0.45123779674607045,0.4446750880690182,0.4880611910053943,0.203899692582083,4.5086,90.493,2.883,29.0
0.9595468640327454,0.0064,0.8970588235294118,0.926829268292683,0.10445680863717027,0.10445677835313663,0.3447415828704834,0.09997445812412338,0.45468687613805137,0.4379161610257151,0.48339069242190036,0.20616694813284248,4.4978,90.71,2.89,30.0
